SVMPred, SigProc, maxMFCC, meanMFCC, H 
[0],True,32.22095516291064,0.27059978015165576
[0],True,36.15771994505605,0.2550196050295451
[0],False,15.23848959055288,0.05888853657968707
[0],False,16.45824364471444,0.04858557337834018
[0],False,17.001619309212877,0.04348404845627646
[0],False,18.3410324140428,0.04207938357247541
[0],False,18.3410324140428,0.04207938357247541
[0],False,17.300780211934484,0.04222801473261631
[0],False,15.177408891870666,0.04015788140667262
[0],False,14.553096086092719,0.04212677278493045
[0],False,21.231744780504002,0.04648554763109654
[0],False,14.616657422719333,0.05600470360407268
[0],False,14.9552667429844,0.041692462723670026
[0],False,14.41146046077187,0.03955017082748648
[0],False,14.41146046077187,0.03955017082748648
[0],False,16.75807222168363,0.03841756141599057
[0],False,11.377100982484327,0.03971464772425458
[0],False,14.149473025317329,0.038212242374942154
[0],False,14.147060031665886,0.041171205958676065
[0],False,15.403600726435386,0.041640826644866874
[0],False,16.959284407340967,0.040062519048226775
[0],False,14.628068145244482,0.03864326316730459
[0],False,14.937617011938787,0.03791226955820399
[0],False,14.35939075230445,0.03828528124365535
[0],False,15.235304603164288,0.04181829051000583
[0],False,14.752236800301183,0.039544391192548815
[0],False,20.965875955223122,0.04267499548390032
[0],False,14.458595865855887,0.03943943348822238
[0],False,14.996124252864835,0.05634598321189251
[0],False,14.943406397199889,0.055324013425045476
[0],False,11.438996031012323,0.040306790429818905
[0],False,15.024160285484827,0.0398528225089544
[0],False,14.267758335022569,0.03855991757080363
[0],False,17.054334517812073,0.038292014324773575
[0],False,17.054334517812073,0.038292014324773575
[0],False,17.054334517812073,0.038292014324773575
[0],False,14.21923052567137,0.04036618776179051
[0],False,14.21923052567137,0.04036618776179051
[0],False,15.65285201376871,0.03914100663463945
[0],False,13.510630156911606,0.03737023139087838
[0],False,14.695849832979205,0.03844841666187864
[0],False,11.890348060778402,0.038809502813708985
[0],False,18.179837452682857,0.03925745704027076
[0],False,16.90543773355627,0.03937616278322174
[0],False,16.90543773355627,0.03937616278322174
[0],False,18.079941086292347,0.04038229501957738
[0],False,17.822673605353177,0.04868464892038962
[0],False,16.446305796104028,0.07802413673409167
[0],False,16.860827656500902,0.07289529602070663
[0],False,16.005954978858373,0.05830477769626403
[0],False,16.72077694197337,0.05833223672093524
[0],False,15.258809050487407,0.08429063579326043
[0],False,17.002888384676318,0.09553951513906665
[0],False,15.124158285281123,0.08335970399169085
[0],False,15.628514239919282,0.05511632269866445
[0],False,19.868452714316476,0.06060331571592784
[0],False,14.039913950599376,0.05681315192965028
[0],False,17.78944162138261,0.06377062878250503
[0],False,14.772169827593286,0.05002223839717108
[0],False,16.767466417896944,0.052599351944000325
[0],False,14.475180472729786,0.05116850220975715
[0],False,15.328163074766909,0.04164677281930222
[0],False,14.791105796485402,0.041600616691630246
[0],False,16.32381291396049,0.06755900999932601
[0],False,16.083162089374113,0.05288236626037461
[0],False,15.194658131623086,0.04053982153592247
[0],False,13.756105791040918,0.04741029219460267
[0],False,16.642048285573313,0.04499212618122282
[0],False,15.329994452629828,0.04247621204204583
[0],False,13.81315274993191,0.04100020413623981
[0],False,12.591707591628253,0.04040776665694334
[0],True,16.469267014883744,0.20949893870136815
[0],False,15.75701968948893,0.19153932459071848
[0],False,15.127210080784163,0.07131934257306874
[0],False,15.46801718342545,0.07543794095333411
[0],False,15.567068361619073,0.07441267653638442
[0],False,14.12294459772085,0.05574413110694786
[0],False,24.525595071283757,0.19361443119350585
[0],False,20.42337887501066,0.13882657092920422
[0],False,22.087158434569133,0.07848512901499684
[0],False,16.48327867778259,0.07187435505905783
[0],False,14.733617553409754,0.06831656473758696
[0],False,15.26018559661667,0.07065702480119548
[0],False,17.62804468252245,0.1961718701820574
[0],False,19.515335822043625,0.09282499412388856
[0],False,16.61609806140633,0.0879789535857571
[0],False,16.418564703265307,0.07160710117953345
[0],False,14.803750522776589,0.06090878260974097
[0],False,14.645656413903898,0.17032792249071013
[0],False,14.323091062984567,0.14816726656608006
[0],False,15.875245329451337,0.08348159045978956
[0],False,15.635456958612545,0.07262417892734553
[0],False,16.23227618863178,0.07075872631781087
[0],False,16.242875179555725,0.09411178581171419
[0],False,20.66576818812959,0.1778895835248843
[0],False,17.21974721819759,0.08050707642115368
[0],False,15.869329650479633,0.066150001597834
[0],False,15.869329650479633,0.066150001597834
[0],False,19.053314447770283,0.07205806117816316
[0],False,17.925971344134787,0.13951083433919967
[0],False,17.925971344134787,0.13951083433919967
[0],False,17.925971344134787,0.13951083433919967
[0],False,13.921314944530707,0.07775696072575525
[0],False,18.095678713742693,0.06716132326285479
[0],True,22.300317979049666,0.21472109340070034
[0],False,18.091688260559867,0.1714422458818245
[0],False,13.966536676028754,0.08446576435175539
[0],False,14.047298715590506,0.07649107740386017
[0],False,21.54176343631179,0.07451290642922069
[0],False,16.231289218939576,0.06396480660422169
[0],False,14.330452573894178,0.14440648018597504
[0],False,21.18950277204611,0.12566771296567378
[0],False,18.105030393030194,0.07660517325087585
